ID,TIME,FEEDBACK,N_FIGURES,TRIAL,RM,SELECTED,LATENCY,ACCURACY
AP0812MALE20,150,1,2,training,75,D4,,0
AP0812MALE20,150,1,2,training,75,D4,,0
AP0812MALE20,120,0,3,experiment,83,D4,49.1792681,0
AP0812MALE20,120,0,4,experiment,81,D3,67.8725211,0
AP0812MALE20,120,0,3,experiment,33,D2,32.889446,0
AP0812MALE20,120,0,4,experiment,81,D3,21.4143427,0
AP0812MALE20,120,0,4,experiment,0,D0,58.6315526,0
AP0812MALE20,120,0,4,experiment,25,D2,16.0585641,0
AP0812MALE20,120,0,3,experiment,0,D0,46.6625734,0
AP0812MALE20,120,0,2,experiment,0,D0,14.7352713,0
AP0812MALE20,120,0,3,experiment,33,D2,52.9435088,0
AP0812MALE20,120,0,2,experiment,75,D4,15.1045259,0
AP0812MALE20,120,0,4,experiment,25,D2,,0
AP0812MALE20,120,0,2,experiment,0,D0,41.5324983,0
AP0812MALE20,120,0,3,experiment,0,D0,46.6867992,0
AP0812MALE20,120,0,2,experiment,75,D4,11.4773529,0
AP0812MALE20,120,0,4,experiment,12,D1,14.1987975,0
AP0812MALE20,120,0,2,experiment,0,D0,45.7979418,0
AP0812MALE20,120,0,3,experiment,83,D4,34.9117566,0
AP0812MALE20,120,0,2,experiment,50,D2,,0
AP1108MALE20,150,1,2,training,0,D0,,0
AP1108MALE20,150,1,2,training,100,D5,,1
AP1108MALE20,120,0,3,experiment,16,D1,115.668611,0
AP1108MALE20,120,0,3,experiment,16,D1,53.1312699,0
AP1108MALE20,120,0,2,experiment,63,D3,115.932465,0
AP1108MALE20,120,0,4,experiment,81,D3,95.0322985,0
AP1108MALE20,120,0,3,experiment,33,D2,67.3082884,0
AP1108MALE20,120,0,4,experiment,87,D4,110.526753,0
AP1108MALE20,120,0,2,experiment,100,D5,113.621539,1
AP1108MALE20,120,0,2,experiment,25,D1,66.1563751,0
AP1108MALE20,120,0,3,experiment,100,D5,73.8230467,1
AP1108MALE20,120,0,4,experiment,100,D5,73.4000605,1
AP1108MALE20,120,0,2,experiment,100,D5,82.3841425,1
AP1108MALE20,120,0,4,experiment,87,D4,,0
AP1108MALE20,120,0,4,experiment,25,D2,106.615736,0
AP1108MALE20,120,0,3,experiment,100,D5,86.5609606,1
AP1108MALE20,120,0,2,experiment,100,D5,51.1631923,1
AP1108MALE20,120,0,4,experiment,100,D5,104.387058,1
AP1108MALE20,120,0,2,experiment,100,D5,88.0954175,1
AP1108MALE20,120,0,3,experiment,83,D4,101.852379,0
AP1205MALE20,150,1,2,training,50,D2,,0
AP1205MALE20,150,1,2,training,100,D5,,1
AP1205MALE20,120,0,2,experiment,0,D0,35.1517769,0
AP1205MALE20,120,0,3,experiment,33,D2,18.0431931,0
AP1205MALE20,120,0,4,experiment,25,D2,13.769069,0
AP1205MALE20,120,0,4,experiment,100,D5,34.0870171,1
AP1205MALE20,120,0,4,experiment,100,D5,36.3957105,1
AP1205MALE20,120,0,3,experiment,100,D5,28.1088441,1
AP1205MALE20,120,0,4,experiment,100,D5,,0
AP1205MALE20,120,0,2,experiment,25,D1,56.2648587,0
AP1205MALE20,120,0,3,experiment,75,D3,74.4940375,0
AP1205MALE20,120,0,3,experiment,75,D3,40.7440236,0
AP1205MALE20,120,0,2,experiment,100,D5,50.1161869,1
AP1205MALE20,120,0,4,experiment,100,D5,41.7631418,1
AP1205MALE20,120,0,2,experiment,100,D5,33.0891895,1
AP1205MALE20,120,0,3,experiment,100,D5,20.3529017,1
AP1205MALE20,120,0,4,experiment,100,D5,27.592059,1
AP1205MALE20,120,0,3,experiment,100,D5,50.6227228,1
AP1205MALE20,120,0,2,experiment,100,D5,28.2372853,1
AP1205MALE20,120,0,2,experiment,100,D5,22.1167328,1
AP2010FEMALE20,150,1,2,training,50,D2,,0
AP2010FEMALE20,150,1,2,training,25,D1,,0
AP2010FEMALE20,120,0,3,experiment,83,D4,82.9702442,0
AP2010FEMALE20,120,0,4,experiment,100,D5,103.772701,1
AP2010FEMALE20,120,0,2,experiment,100,D5,74.5117088,1
AP2010FEMALE20,120,0,2,experiment,63,D3,90.2575745,0
AP2010FEMALE20,120,0,2,experiment,100,D5,74.9855493,1
AP2010FEMALE20,120,0,4,experiment,87,D4,23.0255311,0
AP2010FEMALE20,120,0,2,experiment,100,D5,18.7853034,1
AP2010FEMALE20,120,0,4,experiment,87,D4,89.4440736,0
AP2010FEMALE20,120,0,3,experiment,100,D5,49.7690948,1
AP2010FEMALE20,120,0,3,experiment,100,D5,31.0801177,1
AP2010FEMALE20,120,0,3,experiment,100,D5,58.7026694,1
AP2010FEMALE20,120,0,2,experiment,75,D4,46.7811006,0
AP2010FEMALE20,120,0,3,experiment,100,D5,33.4646646,1
AP2010FEMALE20,120,0,4,experiment,0,D0,32.4804452,0
AP2010FEMALE20,120,0,2,experiment,75,D4,39.1775089,0
AP2010FEMALE20,120,0,4,experiment,100,D5,15.6978358,1
AP2010FEMALE20,120,0,4,experiment,25,D2,43.2392163,0
AP2010FEMALE20,120,0,3,experiment,75,D3,28.252036,0
AP3101MALE20,150,1,2,training,25,D1,,0
AP3101MALE20,150,1,2,training,100,D5,,1
AP3101MALE20,120,0,4,experiment,100,D5,94.8136461,1
AP3101MALE20,120,0,3,experiment,83,D4,65.540402,0
AP3101MALE20,120,0,3,experiment,83,D4,61.0106271,0
AP3101MALE20,120,0,2,experiment,25,D1,50.0291723,0
AP3101MALE20,120,0,4,experiment,81,D3,41.5528752,0
AP3101MALE20,120,0,4,experiment,0,D0,,0
AP3101MALE20,120,0,2,experiment,100,D5,65.7177907,1
AP3101MALE20,120,0,3,experiment,0,D0,,0
AP3101MALE20,120,0,2,experiment,25,D1,35.6151443,0
AP3101MALE20,120,0,2,experiment,0,D0,50.3613388,0
AP3101MALE20,120,0,2,experiment,50,D2,29.0867565,0
AP3101MALE20,120,0,3,experiment,100,D5,39.664328,1
AP3101MALE20,120,0,4,experiment,81,D3,10.4588658,0
AP3101MALE20,120,0,4,experiment,0,D0,15.5314889,0
AP3101MALE20,120,0,3,experiment,100,D5,37.1697116,1
AP3101MALE20,120,0,2,experiment,75,D4,77.7763601,0
AP3101MALE20,120,0,3,experiment,33,D2,11.0994977,0
AP3101MALE20,120,0,4,experiment,12,D1,21.4204072,0
AR1703MALE20,150,1,2,training,75,D4,,0
AR1703MALE20,150,1,2,training,100,D5,,1
AR1703MALE20,120,0,2,experiment,100,D5,79.010101,1
AR1703MALE20,120,0,2,experiment,100,D5,92.35284,1
AR1703MALE20,120,0,3,experiment,75,D3,66.9592194,0
AR1703MALE20,120,0,2,experiment,63,D3,,0
AR1703MALE20,120,0,3,experiment,83,D4,66.8239314,0
AR1703MALE20,120,0,4,experiment,100,D5,70.6459752,1
AR1703MALE20,120,0,4,experiment,100,D5,78.7858372,1
AR1703MALE20,120,0,4,experiment,100,D5,65.2493905,1
AR1703MALE20,120,0,3,experiment,33,D2,41.9931906,0
AR1703MALE20,120,0,2,experiment,100,D5,52.2469418,1
AR1703MALE20,120,0,3,experiment,100,D5,50.8456559,1
AR1703MALE20,120,0,3,experiment,83,D4,95.4872901,0
AR1703MALE20,120,0,4,experiment,100,D5,66.824717,1
AR1703MALE20,120,0,2,experiment,100,D5,41.5462314,1
AR1703MALE20,120,0,4,experiment,87,D4,54.5766921,0
AR1703MALE20,120,0,4,experiment,100,D5,51.4541415,1
AR1703MALE20,120,0,2,experiment,100,D5,46.869681,1
AR1703MALE20,120,0,3,experiment,100,D5,47.9592271,1
AS0201MALE20,150,1,2,training,0,D0,,0
AS0201MALE20,150,1,2,training,75,D4,,0
AS0201MALE20,120,0,4,experiment,0,D0,99.8791125,0
AS0201MALE20,120,0,4,experiment,87,D4,55.2874191,0
AS0201MALE20,120,0,2,experiment,0,D0,117.186219,0
AS0201MALE20,120,0,4,experiment,100,D5,80.449302,1
AS0201MALE20,120,0,3,experiment,33,D2,73.8609075,0
AS0201MALE20,120,0,3,experiment,16,D1,38.6268391,0
AS0201MALE20,120,0,3,experiment,100,D5,20.6941895,1
AS0201MALE20,120,0,2,experiment,50,D2,16.9363005,0
AS0201MALE20,120,0,2,experiment,100,D5,23.9800281,1
AS0201MALE20,120,0,2,experiment,50,D2,29.0084589,0
AS0201MALE20,120,0,3,experiment,16,D1,49.6789338,0
AS0201MALE20,120,0,2,experiment,75,D4,56.3171442,0
AS0201MALE20,120,0,4,experiment,87,D4,75.9146083,0
AS0201MALE20,120,0,3,experiment,83,D4,72.8364818,0
AS0201MALE20,120,0,4,experiment,81,D3,20.1502221,0
AS0201MALE20,120,0,2,experiment,100,D5,51.0109811,1
AS0201MALE20,120,0,4,experiment,0,D0,24.9718566,0
AS0201MALE20,120,0,3,experiment,83,D4,30.0545046,0
AS1204MALE20,150,1,2,training,100,D5,,1
AS1204MALE20,150,1,2,training,100,D5,,1
AS1204MALE20,120,0,2,experiment,100,D5,53.3357002,1
AS1204MALE20,120,0,3,experiment,83,D4,59.8385619,0
AS1204MALE20,120,0,3,experiment,75,D3,37.407738,0
AS1204MALE20,120,0,3,experiment,75,D3,86.5864128,0
AS1204MALE20,120,0,3,experiment,16,D1,46.4764395,0
AS1204MALE20,120,0,2,experiment,50,D2,40.1620497,0
AS1204MALE20,120,0,3,experiment,100,D5,44.7029672,1
AS1204MALE20,120,0,2,experiment,100,D5,35.9950488,1
AS1204MALE20,120,0,4,experiment,100,D5,53.0456862,1
AS1204MALE20,120,0,4,experiment,81,D3,60.543005,0
AS1204MALE20,120,0,4,experiment,81,D3,48.6658764,0
AS1204MALE20,120,0,2,experiment,100,D5,34.8201524,1
AS1204MALE20,120,0,4,experiment,12,D1,66.1869421,0
AS1204MALE20,120,0,4,experiment,81,D3,45.7340429,0
AS1204MALE20,120,0,2,experiment,63,D3,57.7681552,0
AS1204MALE20,120,0,2,experiment,50,D2,75.6216835,0
AS1204MALE20,120,0,4,experiment,87,D4,61.1596963,0
AS1204MALE20,120,0,3,experiment,100,D5,32.2221965,1
AS2903MALE20,150,1,2,training,50,D2,,0
AS2903MALE20,150,1,2,training,50,D2,,0
AS2903MALE20,120,0,4,experiment,100,D5,95.9430258,1
AS2903MALE20,120,0,3,experiment,100,D5,72.8026734,1
AS2903MALE20,120,0,3,experiment,100,D5,87.6019111,1
AS2903MALE20,120,0,2,experiment,100,D5,109.553867,1
AS2903MALE20,120,0,2,experiment,100,D5,70.5613909,1
AS2903MALE20,120,0,4,experiment,87,D4,109.907739,0
AS2903MALE20,120,0,4,experiment,100,D5,78.5830926,1
AS2903MALE20,120,0,2,experiment,25,D1,89.0031299,0
AS2903MALE20,120,0,2,experiment,63,D3,90.4924156,0
AS2903MALE20,120,0,4,experiment,87,D4,77.8520544,0
AS2903MALE20,120,0,3,experiment,75,D3,86.451422,0
AS2903MALE20,120,0,3,experiment,75,D3,49.4878315,0
AS2903MALE20,120,0,3,experiment,100,D5,77.5969119,1
AS2903MALE20,120,0,2,experiment,100,D5,44.2772353,1
AS2903MALE20,120,0,4,experiment,12,D1,23.4717822,0
AS2903MALE20,120,0,4,experiment,81,D3,28.5723532,0
AS2903MALE20,120,0,2,experiment,75,D4,45.824004,0
AS2903MALE20,120,0,3,experiment,0,D0,,0
AW0803MALE20,150,1,2,training,0,D0,,0
AW0803MALE20,150,1,2,training,100,D5,,1
AW0803MALE20,120,0,2,experiment,63,D3,37.8290046,0
AW0803MALE20,120,0,4,experiment,0,D0,51.6363367,0
AW0803MALE20,120,0,3,experiment,33,D2,33.0492891,0
AW0803MALE20,120,0,4,experiment,25,D2,28.5037757,0
AW0803MALE20,120,0,4,experiment,12,D1,43.2007347,0
AW0803MALE20,120,0,2,experiment,25,D1,70.6740513,0
AW0803MALE20,120,0,4,experiment,12,D1,41.9919115,0
AW0803MALE20,120,0,4,experiment,12,D1,40.1883723,0
AW0803MALE20,120,0,3,experiment,100,D5,34.3464285,1
AW0803MALE20,120,0,3,experiment,33,D2,80.670192,0
AW0803MALE20,120,0,3,experiment,75,D3,54.6577684,0
AW0803MALE20,120,0,2,experiment,63,D3,37.1844702,0
AW0803MALE20,120,0,3,experiment,75,D3,20.2692362,0
AW0803MALE20,120,0,2,experiment,75,D4,57.2911962,0
AW0803MALE20,120,0,4,experiment,87,D4,27.3607782,0
AW0803MALE20,120,0,2,experiment,0,D0,88.8967912,0
AW0803MALE20,120,0,3,experiment,0,D0,25.3127995,0
AW0803MALE20,120,0,2,experiment,0,D0,,0
AW0903MALE20,150,1,2,training,100,D5,,1
AW0903MALE20,150,1,2,training,100,D5,,1
AW0903MALE20,120,0,2,experiment,100,D5,17.2083933,1
AW0903MALE20,120,0,4,experiment,100,D5,11.9576612,1
AW0903MALE20,120,0,4,experiment,0,D0,,0
AW0903MALE20,120,0,4,experiment,12,D1,18.5993361,0
AW0903MALE20,120,0,3,experiment,75,D3,,0
AW0903MALE20,120,0,2,experiment,25,D1,15.9304224,0
AW0903MALE20,120,0,4,experiment,87,D4,23.6260368,0
AW0903MALE20,120,0,2,experiment,25,D1,39.4701443,0
AW0903MALE20,120,0,3,experiment,83,D4,26.0680353,0
AW0903MALE20,120,0,3,experiment,100,D5,24.9687693,1
AW0903MALE20,120,0,4,experiment,81,D3,14.5928636,0
AW0903MALE20,120,0,2,experiment,50,D2,52.1645212,0
AW0903MALE20,120,0,3,experiment,0,D0,31.4140394,0
AW0903MALE20,120,0,3,experiment,16,D1,29.4060582,0
AW0903MALE20,120,0,2,experiment,75,D4,23.062607,0
AW0903MALE20,120,0,4,experiment,25,D2,30.7616325,0
AW0903MALE20,120,0,2,experiment,25,D1,17.513849,0
AW0903MALE20,120,0,3,experiment,83,D4,10.3848593,0
AW2210FEMALE22,150,1,2,training,100,D5,,1
AW2210FEMALE22,150,1,2,training,75,D4,,0
AW2210FEMALE22,120,0,4,experiment,100,D5,107.623748,1
AW2210FEMALE22,120,0,3,experiment,100,D5,60.6758959,1
AW2210FEMALE22,120,0,2,experiment,100,D5,86.2004592,1
AW2210FEMALE22,120,0,3,experiment,100,D5,77.7864053,1
AW2210FEMALE22,120,0,2,experiment,100,D5,69.1107536,1
AW2210FEMALE22,120,0,3,experiment,16,D1,96.7947506,0
AW2210FEMALE22,120,0,4,experiment,81,D3,69.4857878,0
AW2210FEMALE22,120,0,4,experiment,100,D5,31.0948862,1
AW2210FEMALE22,120,0,4,experiment,100,D5,36.0205519,1
AW2210FEMALE22,120,0,2,experiment,100,D5,43.302721,1
AW2210FEMALE22,120,0,3,experiment,33,D2,46.57398,0
AW2210FEMALE22,120,0,4,experiment,81,D3,60.9642447,0
AW2210FEMALE22,120,0,3,experiment,83,D4,34.0496837,0
AW2210FEMALE22,120,0,2,experiment,50,D2,57.1130015,0
AW2210FEMALE22,120,0,3,experiment,75,D3,31.9890727,0
AW2210FEMALE22,120,0,4,experiment,100,D5,41.3976734,1
AW2210FEMALE22,120,0,2,experiment,100,D5,17.4342485,1
AW2210FEMALE22,120,0,2,experiment,50,D2,40.0747575,0
BA0412MALE20,150,1,2,training,75,D4,,0
BA0412MALE20,150,1,2,training,25,D1,,0
BA0412MALE20,120,0,4,experiment,12,D1,25.8787712,0
BA0412MALE20,120,0,3,experiment,100,D5,20.9915848,1
BA0412MALE20,120,0,4,experiment,0,D0,17.6901438,0
BA0412MALE20,120,0,2,experiment,100,D5,18.3553829,1
BA0412MALE20,120,0,2,experiment,100,D5,23.1704873,1
BA0412MALE20,120,0,4,experiment,100,D5,27.2047135,1
BA0412MALE20,120,0,3,experiment,0,D0,18.8678618,0
BA0412MALE20,120,0,3,experiment,75,D3,,0
BA0412MALE20,120,0,2,experiment,63,D3,11.3361464,0
BA0412MALE20,120,0,4,experiment,0,D0,20.6196675,0
BA0412MALE20,120,0,2,experiment,50,D2,,0
BA0412MALE20,120,0,3,experiment,100,D5,15.5826167,1
BA0412MALE20,120,0,4,experiment,0,D0,12.0558817,0
BA0412MALE20,120,0,3,experiment,16,D1,13.915377,0
BA0412MALE20,120,0,2,experiment,75,D4,10.1007102,0
BA0412MALE20,120,0,2,experiment,0,D0,,0
BA0412MALE20,120,0,3,experiment,16,D1,15.7403475,0
BA0412MALE20,120,0,4,experiment,0,D0,16.1898828,0
BB1401FEMALE27,150,1,2,training,25,D1,,0
BB1401FEMALE27,150,1,2,training,75,D4,,0
BB1401FEMALE27,120,0,3,experiment,100,D5,86.3513884,1
BB1401FEMALE27,120,0,4,experiment,81,D3,68.64736,0
BB1401FEMALE27,120,0,4,experiment,0,D0,93.7655366,0
BB1401FEMALE27,120,0,4,experiment,100,D5,34.0486887,1
BB1401FEMALE27,120,0,2,experiment,0,D0,17.9622429,0
BB1401FEMALE27,120,0,2,experiment,63,D3,37.2083395,0
BB1401FEMALE27,120,0,3,experiment,0,D0,34.5668435,0
BB1401FEMALE27,120,0,3,experiment,100,D5,,0
BB1401FEMALE27,120,0,2,experiment,0,D0,43.1968566,0
BB1401FEMALE27,120,0,4,experiment,12,D1,23.7327535,0
BB1401FEMALE27,120,0,3,experiment,100,D5,23.013679,1
BB1401FEMALE27,120,0,3,experiment,75,D3,36.0630187,0
BB1401FEMALE27,120,0,4,experiment,12,D1,17.8068396,0
BB1401FEMALE27,120,0,2,experiment,75,D4,51.6354817,0
BB1401FEMALE27,120,0,2,experiment,25,D1,45.6215012,0
BB1401FEMALE27,120,0,3,experiment,100,D5,38.2842867,1
BB1401FEMALE27,120,0,2,experiment,100,D5,40.0452096,1
BB1401FEMALE27,120,0,4,experiment,100,D5,40.218856,1
BC2111MALE20,150,1,2,training,100,D5,,1
BC2111MALE20,150,1,2,training,75,D4,,0
BC2111MALE20,120,0,2,experiment,100,D5,70.6820548,1
BC2111MALE20,120,0,4,experiment,100,D5,79.6460688,1
BC2111MALE20,120,0,3,experiment,33,D2,111.021365,0
BC2111MALE20,120,0,2,experiment,25,D1,114.417843,0
BC2111MALE20,120,0,2,experiment,75,D4,75.5008831,0
BC2111MALE20,120,0,4,experiment,100,D5,49.6186505,1
BC2111MALE20,120,0,4,experiment,87,D4,67.5726677,0
BC2111MALE20,120,0,2,experiment,100,D5,58.2179372,1
BC2111MALE20,120,0,3,experiment,100,D5,49.1933996,1
BC2111MALE20,120,0,3,experiment,83,D4,65.0743995,0
BC2111MALE20,120,0,3,experiment,100,D5,31.5073778,1
BC2111MALE20,120,0,3,experiment,83,D4,42.5587785,0
BC2111MALE20,120,0,2,experiment,50,D2,48.1233764,0
BC2111MALE20,120,0,2,experiment,63,D3,29.7252614,0
BC2111MALE20,120,0,4,experiment,87,D4,26.4214921,0
BC2111MALE20,120,0,3,experiment,100,D5,36.8913535,1
BC2111MALE20,120,0,4,experiment,87,D4,53.0576975,0
BC2111MALE20,120,0,4,experiment,81,D3,44.2624645,0
BF1707MALE44,150,1,2,training,,NO,,0
BF1707MALE44,150,1,2,training,,NO,,0
BF1707MALE44,120,0,4,experiment,,NO,,0
BF1707MALE44,120,0,3,experiment,,NO,,0
BF1707MALE44,120,0,3,experiment,,NO,,0
BF1707MALE44,120,0,4,experiment,87,D4,114.972984,0
BF1707MALE44,120,0,4,experiment,,NO,,0
BF1707MALE44,120,0,2,experiment,,NO,,0
BF1707MALE44,120,0,4,experiment,,NO,,0
BF1707MALE44,120,0,2,experiment,50,D2,,0
BF1707MALE44,120,0,2,experiment,,NO,,0
BF1707MALE44,120,0,4,experiment,100,D5,110.517514,1
BF1707MALE44,120,0,3,experiment,16,D1,112.013947,0
BF1707MALE44,120,0,4,experiment,100,D5,,0
BF1707MALE44,120,0,2,experiment,,NO,,0
BF1707MALE44,120,0,2,experiment,,NO,,0
BF1707MALE44,120,0,3,experiment,,NO,,0
BF1707MALE44,120,0,2,experiment,100,D5,96.6947112,1
BF1707MALE44,120,0,3,experiment,83,D4,85.2950236,0
BF1707MALE44,120,0,3,experiment,,NO,,0
BJ0203MALE20,150,1,2,training,75,D4,,0
BJ0203MALE20,150,1,2,training,100,D5,,1
BJ0203MALE20,120,0,4,experiment,100,D5,103.050925,1
BJ0203MALE20,120,0,2,experiment,100,D5,65.676151,1
BJ0203MALE20,120,0,2,experiment,100,D5,74.3288316,1
BJ0203MALE20,120,0,2,experiment,100,D5,67.6339889,1
BJ0203MALE20,120,0,4,experiment,100,D5,66.9580993,1
BJ0203MALE20,120,0,3,experiment,16,D1,82.0037273,0
BJ0203MALE20,120,0,4,experiment,81,D3,83.4484712,0
BJ0203MALE20,120,0,4,experiment,87,D4,61.9378977,0
BJ0203MALE20,120,0,2,experiment,100,D5,50.5361868,1
BJ0203MALE20,120,0,2,experiment,100,D5,47.367789,1
BJ0203MALE20,120,0,3,experiment,100,D5,40.4249873,1
BJ0203MALE20,120,0,4,experiment,100,D5,64.7516914,1
BJ0203MALE20,120,0,4,experiment,100,D5,81.3837952,1
BJ0203MALE20,120,0,2,experiment,100,D5,35.5205098,1
BJ0203MALE20,120,0,3,experiment,100,D5,38.5978503,1
BJ0203MALE20,120,0,3,experiment,100,D5,40.5882485,1
BJ0203MALE20,120,0,3,experiment,100,D5,63.3182613,1
BJ0203MALE20,120,0,3,experiment,83,D4,41.4358973,0
BK0703MALE20,150,1,2,training,0,D0,,0
BK0703MALE20,150,1,2,training,100,D5,,1
BK0703MALE20,120,0,3,experiment,100,D5,75.4132607,1
BK0703MALE20,120,0,4,experiment,81,D3,52.4166067,0
BK0703MALE20,120,0,3,experiment,100,D5,110.323179,1
BK0703MALE20,120,0,4,experiment,100,D5,49.2097527,1
BK0703MALE20,120,0,2,experiment,100,D5,77.6292378,1
BK0703MALE20,120,0,4,experiment,,NO,,0
BK0703MALE20,120,0,3,experiment,83,D4,39.9636603,0
BK0703MALE20,120,0,3,experiment,75,D3,52.7765379,0
BK0703MALE20,120,0,4,experiment,81,D3,27.4281991,0
BK0703MALE20,120,0,3,experiment,0,D0,33.0398785,0
BK0703MALE20,120,0,4,experiment,100,D5,26.2232777,1
BK0703MALE20,120,0,2,experiment,100,D5,15.5418683,1
BK0703MALE20,120,0,2,experiment,0,D0,28.5890719,0
BK0703MALE20,120,0,2,experiment,25,D1,46.5142844,0
BK0703MALE20,120,0,2,experiment,75,D4,25.5542549,0
BK0703MALE20,120,0,3,experiment,100,D5,64.5878099,1
BK0703MALE20,120,0,2,experiment,0,D0,21.2352287,0
BK0703MALE20,120,0,4,experiment,0,D0,13.6546384,0
BK1308MALE21,150,1,2,training,50,D2,,0
BK1308MALE21,150,1,2,training,100,D5,,1
BK1308MALE21,120,0,4,experiment,100,D5,,0
BK1308MALE21,120,0,2,experiment,100,D5,16.6021549,1
BK1308MALE21,120,0,3,experiment,33,D2,,0
BK1308MALE21,120,0,2,experiment,100,D5,12.8824991,1
BK1308MALE21,120,0,2,experiment,75,D4,27.0228906,0
BK1308MALE21,120,0,3,experiment,83,D4,,0
BK1308MALE21,120,0,4,experiment,81,D3,15.5167136,0
BK1308MALE21,120,0,3,experiment,83,D4,12.0601283,0
BK1308MALE21,120,0,2,experiment,0,D0,14.1528937,0
BK1308MALE21,120,0,3,experiment,75,D3,14.2250655,0
BK1308MALE21,120,0,4,experiment,0,D0,12.4761251,0
BK1308MALE21,120,0,4,experiment,25,D2,,0
BK1308MALE21,120,0,3,experiment,16,D1,13.4237301,0
BK1308MALE21,120,0,2,experiment,100,D5,21.6115729,1
BK1308MALE21,120,0,2,experiment,0,D0,11.0340189,0
BK1308MALE21,120,0,4,experiment,87,D4,16.5460575,0
BK1308MALE21,120,0,3,experiment,16,D1,13.7197204,0
BK1308MALE21,120,0,4,experiment,87,D4,15.9196514,0
BK2803MALE20,150,1,2,training,63,D3,,0
BK2803MALE20,150,1,2,training,100,D5,,1
BK2803MALE20,120,0,4,experiment,,NO,,0
BK2803MALE20,120,0,3,experiment,75,D3,77.4651822,0
BK2803MALE20,120,0,4,experiment,87,D4,82.3062105,0
BK2803MALE20,120,0,3,experiment,75,D3,65.6592213,0
BK2803MALE20,120,0,4,experiment,0,D0,,0
BK2803MALE20,120,0,2,experiment,0,D0,86.9600566,0
BK2803MALE20,120,0,4,experiment,87,D4,74.81708,0
BK2803MALE20,120,0,3,experiment,100,D5,32.6214256,1
BK2803MALE20,120,0,2,experiment,75,D4,60.0218615,0
BK2803MALE20,120,0,3,experiment,0,D0,109.485325,0
BK2803MALE20,120,0,2,experiment,75,D4,110.961264,0
BK2803MALE20,120,0,4,experiment,0,D0,28.4022507,0
BK2803MALE20,120,0,3,experiment,100,D5,91.201773,1
BK2803MALE20,120,0,4,experiment,100,D5,29.0879734,1
BK2803MALE20,120,0,2,experiment,75,D4,115.527946,0
BK2803MALE20,120,0,2,experiment,63,D3,43.2003453,0
BK2803MALE20,120,0,2,experiment,63,D3,52.7160597,0
BK2803MALE20,120,0,3,experiment,83,D4,80.5019625,0
BK2908MALE20,150,1,2,training,75,D4,,0
BK2908MALE20,150,1,2,training,75,D4,,0
BK2908MALE20,120,0,2,experiment,100,D5,98.9948142,1
BK2908MALE20,120,0,4,experiment,87,D4,109.88818,0
BK2908MALE20,120,0,2,experiment,100,D5,71.6289786,1
BK2908MALE20,120,0,4,experiment,100,D5,57.7678128,1
BK2908MALE20,120,0,4,experiment,100,D5,95.4938843,1
BK2908MALE20,120,0,2,experiment,100,D5,59.7378089,1
BK2908MALE20,120,0,2,experiment,75,D4,48.0463492,0
BK2908MALE20,120,0,3,experiment,100,D5,82.4192305,1
BK2908MALE20,120,0,4,experiment,81,D3,51.9142905,0
BK2908MALE20,120,0,4,experiment,87,D4,44.3283927,0
BK2908MALE20,120,0,3,experiment,100,D5,37.0286104,1
BK2908MALE20,120,0,3,experiment,100,D5,64.5278338,1
BK2908MALE20,120,0,2,experiment,100,D5,31.6075149,1
BK2908MALE20,120,0,3,experiment,100,D5,61.0253721,1
BK2908MALE20,120,0,2,experiment,100,D5,65.2188769,1
BK2908MALE20,120,0,3,experiment,100,D5,45.9334134,1
BK2908MALE20,120,0,4,experiment,100,D5,71.1313036,1
BK2908MALE20,120,0,3,experiment,100,D5,34.0646711,1
BL1401MALE20,150,1,2,training,0,D0,,0
BL1401MALE20,150,1,2,training,25,D1,,0
BL1401MALE20,120,0,3,experiment,16,D1,37.8682819,0
BL1401MALE20,120,0,4,experiment,87,D4,30.0507288,0
BL1401MALE20,120,0,4,experiment,0,D0,25.7746232,0
BL1401MALE20,120,0,3,experiment,0,D0,37.3926755,0
BL1401MALE20,120,0,2,experiment,25,D1,18.601536,0
BL1401MALE20,120,0,2,experiment,25,D1,44.6837125,0
BL1401MALE20,120,0,2,experiment,25,D1,66.5324385,0
BL1401MALE20,120,0,2,experiment,0,D0,,0
BL1401MALE20,120,0,2,experiment,25,D1,,0
BL1401MALE20,120,0,3,experiment,100,D5,52.7339242,1
BL1401MALE20,120,0,4,experiment,100,D5,44.6989377,1
BL1401MALE20,120,0,3,experiment,100,D5,23.0848579,1
BL1401MALE20,120,0,4,experiment,87,D4,48.7119333,0
BL1401MALE20,120,0,3,experiment,75,D3,31.5694382,0
BL1401MALE20,120,0,2,experiment,63,D3,68.1852297,0
BL1401MALE20,120,0,4,experiment,25,D2,34.5381427,0
BL1401MALE20,120,0,4,experiment,25,D2,45.4270556,0
BL1401MALE20,120,0,3,experiment,75,D3,40.3803442,0
BN0507MALE20,150,1,2,training,75,D4,,0
BN0507MALE20,150,1,2,training,63,D3,,0
BN0507MALE20,120,0,4,experiment,81,D3,91.6606424,0
BN0507MALE20,120,0,4,experiment,100,D5,80.305618,1
BN0507MALE20,120,0,3,experiment,100,D5,63.1582044,1
BN0507MALE20,120,0,2,experiment,100,D5,71.750438,1
BN0507MALE20,120,0,4,experiment,100,D5,80.8610998,1
BN0507MALE20,120,0,3,experiment,83,D4,56.1311539,0
BN0507MALE20,120,0,4,experiment,100,D5,62.9556643,1
